NDBI,MVI,MI,AVVVH,VV,VH,MVHVV,GEMI,Wetness,SR38,B8A,BNDVI,CARrededge,REDVI,CVI,S2WI,WRIyou,B11,EMBI,SIPI,S2REP,MNSI,C3I3,NDTI,PSRI,SR45,GRAY,EXG,NDWIt2,BITM,NDYI,NMDI,WI,ARI,NDWIt,B5,BRI,RFDI,DVVVH,DVHVV,MIRBI,SLOPE,SR53,DCNI,CIEX,PWRI,NR3,ASPECT,CI4,NDRI2,ELEVATION,CARI,SVHVV,NPNC,SR24
-0.050327197,1.562827218,1.0266725,-24.38758,-9.73182331,-14.65575669,142.6272345,0.711397612,-0.087528806,0.28843862,0.3466,0.71750253,3.8253803,0.031099975,2.6825824,-0.06815996,0.17754866,0.2496,0.085757594,1.0755658,718.6343583,0.143982984,-0.010486509,0.19855943,0.06469623,0.5144231,0.150942997,0.27985895,-0.26583236,0.077518363,0.2736842,0.60459,-1.8995435,3.462447,-0.44110852,0.1456,10.317184,-0.20190332,0.664027352,1.505962061,1.222920007,2.8847091,1.5041323,8.657644855,0.307497732,0.18115291,-0.006659763,129.9782,-0.031736895,0.38047972,163,0.409662803,-4.923933377,0.24109362,0.73698264
-0.09544096,2.225170671,2.0031376,-13.78621426,-3.755349883,-10.03086438,37.66940538,0.76646751,-0.044780382,0.21962243,0.3525,0.78035504,4.8486457,0.07890001,3.9413893,-0.01698438,0.1926614,0.2145,0.022683092,1.0824032,718.772523,0.172661105,0.08624466,0.18770765,0.084454924,0.50423133,0.160119003,0.23591018,-0.27954644,0.068527294,0.28062016,0.6945258,-3.2612624,5.054352,-0.44395825,0.1418,13.43885,-0.455202159,0.374379489,2.671086501,1.364899996,9.203699,1.7167071,8.644999453,0.310646774,0.11953655,0.05869107,225.62607,0.06695039,0.3446379,183,0.399538815,-6.275514497,0.14400002,0.648951
0.018859997,0.696969734,-0.78125364,-24.64892214,-7.342374746,-17.30654739,127.0711565,0.420396293,-0.123323027,0.5498807,0.2209,0.4478231,1.3318563,0.022,2.2732205,-0.13391212,0.08952435,0.2505,0.081394197,1.9786258,721.5065448,0.117108299,0.03500303,0.07510729,0.34186664,0.87484807,0.156598996,0.019168422,-0.30329603,0.116033109,0.18093286,0.7137014,1.2256949,2.6052215,-0.3699754,0.1646,12.435425,-0.404243747,0.424254161,2.357077648,1.700100034,3.4390988,1.4288194,15.12449087,0.310721463,0.14657117,0.00648571,254.37344,-0.051607057,0.19888736,159,0.341453544,-9.964172648,0.46639508,0.5548611
-0.10155661,2.332826777,2.304288,-21.77247849,-7.700186619,-14.07229187,108.3592736,0.807655161,-0.030400741,0.18610817,0.3583,0.8355231,7.3250628,0.07260001,3.2300546,0.050067667,0.20634443,0.2018,0.066568617,1.0250746,719.7197117,0.163610007,0.04879484,0.3142299,0.027577152,0.36254293,0.141776002,0.4404925,-0.19999999,0.051157666,0.35000005,0.5925691,-1.3,5.6539483,-0.4838235,0.1164,14.989259,-0.292667886,0.547187813,1.827526081,1.075359982,11.716189,1.6581197,8.674377358,0.310212554,0.08593904,0.038975373,123.12018,0.052749112,0.42779663,251,0.411978776,-6.372105253,0.0918499,0.80094784
-0.026745241,1.356080962,0.82738364,-32.24406677,-13.44730039,-18.79676638,252.7657638,0.632048387,-0.083786678,0.2834702,0.294,0.70688605,3.4561148,0.025999993,3.4299624,-0.06051664,0.17147537,0.2274,0.148685297,1.1434203,717.3935341,0.120204095,0.041506402,0.22554567,0.11452186,0.60644156,0.134868998,0.16365413,-0.28821155,0.069708466,0.24549022,0.53985703,-14.227277,4.738998,-0.48239896,0.1273,16.918951,-0.165905437,0.715404986,1.39780966,1.208479989,14.514315,1.6032745,12.2326664,0.308719748,0.12771462,0.023570245,104.48438,-0.04727895,0.3010412,335,0.321415965,-5.34946599,0.31628305,0.62305695
-0.0058026,1.071969696,0.17609505,-22.85722024,-6.869513863,-15.98770638,109.8277706,0.543740564,-0.106070598,0.34742507,0.2905,0.638539,3.0563776,0.017299995,3.712521,-0.054046158,0.1342973,0.2488,0.150436145,1.4122564,718.9567929,0.116676897,-0.05721416,0.15936625,0.2437217,0.7201977,0.153167998,0.025718644,-0.3323486,0.091401095,0.22327472,0.5836884,1.2595423,4.8852944,-0.4669811,0.1619,18.775152,-0.398919572,0.429674758,2.327341745,1.365760043,6.1684875,1.7909291,11.440048,0.314389271,0.14898407,-0.021804543,243.29901,-0.1043029,0.21481481,321,0.366843695,-9.118192517,0.4511512,0.4922813
-0.10788206,3.35740944,2.6205087,-20.69763258,-8.503562927,-12.19406965,103.6930386,0.741322849,-0.003818645,0.2897787,0.3434,0.70224214,2.8160622,0.081499994,2.873666,0.065326616,0.18136606,0.1903,-0.148063432,1.0875,720.5711445,0.186727094,0.093882665,0.1875195,0.0845354,0.6172507,0.175227997,0.23134324,-0.08409658,0.091103457,0.24716553,0.72663176,-2.3695662,2.3523643,-0.26739928,0.1484,6.1969557,-0.178305742,0.697352333,1.433995345,1.43705996,2.8843577,1.3490908,11.14403295,0.318565168,0.17555454,0.057381593,129.98405,0.10541639,0.17403065,195,0.376378651,-3.690506726,0.21404903,0.7248908
-0.031883508,1.405882189,0.66792744,-26.35371541,-10.0706728,-16.28304261,163.9811943,0.599793924,-0.079348333,0.39570168,0.3265,0.56633663,1.7475585,0.02849999,2.640192,-0.019285297,0.14815727,0.2612,0.031233643,1.2327586,719.5021706,0.151389294,0.023452759,0.18484919,0.15005209,0.75650656,0.181727994,0.0931316,-0.17874712,0.116128434,0.17669174,0.5903493,6.714298,2.2035306,-0.3519669,0.1729,6.964382,-0.235730322,0.618476107,1.616877337,1.237239915,7.4592752,1.3809904,14.59962812,0.316602439,0.21154217,0.009733523,351.53217,-0.030934172,0.15748794,372,0.388839951,-6.212369813,0.5334115,0.6697248
-0.009991076,1.124293732,0.31152987,-25.88765195,-10.98995848,-14.89769347,163.7250328,0.594863125,-0.103360116,0.31693363,0.2791,0.6511335,2.7464898,0.029399991,3.219782,-0.08625979,0.17114258,0.2424,0.177003691,1.1657273,718.4969632,0.119111994,0.010500124,0.20687081,0.12628865,0.6328358,0.134785998,0.11643526,-0.31435645,0.075643482,0.2,0.5186794,16.29408,4.571008,-0.48940092,0.134,17.433289,-0.150949765,0.737695302,1.355573225,1.217479941,2.991134,1.6125151,11.28162814,0.308436926,0.12503827,0.005368075,338.3407,-0.060551785,0.3052028,416,0.329658961,-3.907734985,0.3364854,0.6533019
-0.03723165,1.635036523,1.4238347,-28.36516472,-12.50588177,-15.85928294,198.3343175,0.651839521,-0.059857109,0.27193934,0.3326,0.74535143,5.08921,0.00759998,2.900811,0.003841231,0.17167811,0.1986,0.099039877,1.0873563,720.8503606,0.107739088,-0.09511492,0.2597526,0.07055329,0.50510204,0.122559998,0.29011995,-0.215625,0.060084967,0.3016422,0.5434783,-2.1949685,4.776811,-0.4501643,0.1176,17.251034,-0.118222517,0.788552788,1.26814592,1.220720068,7.696245,1.561753,10.86506541,0.309263193,0.13543548,-0.061515003,163.3938,-0.16746844,0.3253833,262,0.333675146,-3.353401169,0.36866358,0.68013465
-0.05940481,2.10453672,1.6667899,-21.93183706,-8.847278869,-13.08455819,115.7627352,0.668416153,-0.045842765,0.3356164,0.3114,0.6785994,3.1516838,0.03310001,2.526296,0.036184184,0.15357585,0.2092,-0.047767999,1.1301131,717.6493088,0.146379708,0.008988675,0.17627211,0.10378339,0.58031744,0.157051003,0.2405063,-0.15218249,0.088988856,0.273479,0.6733525,-2.823171,2.9272316,-0.3198738,0.1575,9.113422,-0.193202207,0.676161834,1.478935883,1.414840114,2.3973854,1.461039,8.715457583,0.320419877,0.18912041,0.005006296,112.74622,0.03147083,0.23160996,164,0.411774597,-4.237279321,0.41705427,0.6728666
-0.10046327,2.865134958,2.932138,-23.80551381,-8.701805641,-15.10370817,131.429533,0.774426068,-0.009125137,0.20860927,0.3651,0.79761904,5.796791,0.0528,3.4113548,0.093106546,0.20645763,0.1757,-0.045249632,1.0421257,720.3813328,0.152441398,0.013531825,0.26859203,0.041989665,0.44062245,0.14495,0.33254987,-0.14527984,0.058521905,0.29896903,0.6593407,-1.5963304,5.0375056,-0.3983287,0.1221,13.900402,-0.268925199,0.576137035,1.735698175,1.291140071,2.1582756,1.6150794,9.605463533,0.313493496,0.11991745,0.010033449,30.787958,-0.007395237,0.30625403,164,0.378101475,-6.40190253,0.23112132,0.7583643
-0.029562844,1.344870236,0.8041088,-26.7422132,-11.41387393,-15.32833927,174.955732,0.673205338,-0.103952537,0.2568306,0.3117,0.74285716,4.800375,0.021800011,3.1376758,-0.0633556,0.18810272,0.237,0.170835601,1.0749354,713.4745753,0.119002808,-0.002076307,0.17326735,0.064206645,0.41196465,0.128346004,0.26033515,-0.3790256,0.061083659,0.27027026,0.61411244,-2.1917813,6.499776,-0.51825756,0.1471,22.198689,-0.146377763,0.744625607,1.34295677,1.347399923,11.256366,1.956117,5.958277524,0.310174534,0.12631914,-0.001364229,35.57626,-0.060635157,0.4674868,180,0.469263511,-3.91446534,0.18013632,0.7128713
-0.006770999,1.069318167,0.15850526,-23.85348104,-9.091430463,-14.76205058,134.2081563,0.615333802,-0.131051524,0.33638927,0.2887,0.65268064,2.7056837,0.035099998,2.8730319,-0.16594768,0.15775889,0.2714,0.15867015,1.170324,717.8502401,0.132748099,0.034520317,0.14490613,0.13118714,0.6358621,0.146034003,0.15776695,-0.35994634,0.083972536,0.23096775,0.6099915,-11.187513,3.5856285,-0.47982553,0.145,12.64326,-0.237727152,0.615865012,1.623732441,1.367279994,2.9915822,1.5199162,10.52188789,0.301477919,0.14986268,0.01758166,158.31905,-0.017665436,0.3747033,164,0.357435965,-5.670620117,0.36289728,0.6464208
-0.07309473,1.984090978,1.7334025,-19.46068919,-6.197926555,-13.26276263,82.2016287,0.728937001,-0.049258003,0.24371931,0.3432,0.74107593,3.8996463,0.0616,3.5099814,0.020780195,0.19997519,0.2164,0.050567495,1.0755199,718.2912915,0.157020501,0.065763436,0.23410323,0.072708115,0.5157143,0.152153002,0.2167227,-0.22816643,0.070683449,0.24208976,0.61671335,-2.6967223,4.7054844,-0.43882978,0.14,13.587884,-0.363031135,0.467317913,2.139870893,1.22227996,5.209119,1.6587678,8.800900248,0.313793763,0.12954597,0.0430723,237.81317,0.009032656,0.30072635,361,0.389905791,-7.064836075,0.3199269,0.7132964
-0.14255664,2.337507805,2.1370804,-28.07367626,-11.11871092,-16.95496534,188.5173582,0.885230377,-0.033596201,0.15255392,0.4611,0.8653398,10.479534,0.054800004,3.511639,0.05315615,0.22656785,0.2269,0.119264068,1.0103831,720.3572807,0.169435299,-0.005721662,0.33118215,0.010889283,0.28391165,0.156887997,0.49333328,-0.25827816,0.047690249,0.3575757,0.5919769,-1.1346152,6.994518,-0.54301256,0.1268,15.878588,-0.207890636,0.655779042,1.524903872,0.916380036,2.208986,1.8869048,7.509405987,0.30644619,0.10794701,-0.004857109,90.0,-0.04467582,0.52000004,342,0.531432867,-5.836254418,0.16316636,0.88333344
-0.07040431,1.988534038,1.4824805,-17.04897593,-5.725837796,-11.32313813,64.83445229,0.70782684,-0.051936981,0.31022727,0.3506,0.6487119,2.337638,0.060299993,2.703914,0.00389102,0.19663325,0.2313,-0.010750886,1.0637481,720.6081067,0.168604696,0.029290646,0.20187059,0.056907773,0.59173125,0.167894,0.18781725,-0.1689498,0.092987814,0.18566774,0.6383524,-1.9431823,2.6975608,-0.3585903,0.1548,7.6635246,-0.328307129,0.505675876,1.977551327,1.269260108,10.154313,1.4175824,9.413904491,0.314389284,0.18052785,0.017194059,6.1770015,0.003993137,0.25285482,506,0.400992809,-5.597300338,0.35804302,0.8187773
0.03189585,0.65502639,-1.1094778,-34.00011925,-15.96174335,-18.0383759,287.9239266,0.490789682,-0.156990111,0.41603777,0.2406,0.5384615,2.0388546,0.011700004,2.7906065,-0.13628717,0.13760816,0.2772,0.248125223,1.3540145,710.7829374,0.100018903,-0.058975883,0.15548147,0.19370942,0.66493505,0.131011998,0.040912688,-0.3933975,0.086236034,0.16205533,0.47941375,1.732395,4.844362,-0.51724136,0.154,22.850763,-0.061077214,0.884876967,1.13010061,1.309439892,6.624999,1.7460316,7.015533265,0.308151092,0.1301186,-0.020559024,56.117146,-0.11886952,0.32852462,270,0.365810124,-2.076632547,0.27284026,0.6210938
-0.018491752,1.318590734,0.90663886,-23.90737913,-8.879244797,-15.02813433,133.4384836,0.609372412,-0.089553522,0.26340032,0.2718,0.7051053,4.2269063,0.016900003,2.8368142,-0.06522548,0.21910025,0.1963,0.166497392,1.0297185,715.2461137,0.097150702,-0.0641896,0.15742923,0.025687244,0.3748006,0.103913,0.24801585,-0.38872695,0.051222064,0.20729367,0.6344969,-1.3584907,7.92377,-0.5146605,0.1254,33.181618,-0.257196303,0.590841458,1.692501409,1.50526005,2.884166,1.9936408,6.007160211,0.309564958,0.08207487,-0.04307755,50.01274,-0.12141283,0.5050027,268,0.426626819,-6.148889533,-0.19035316,0.8787234
-0.106625445,3.167053428,2.5684178,-26.12117576,-10.92386766,-15.19730811,166.0133825,0.753979545,-0.009295738,0.27930307,0.3588,0.7472325,4.1570926,0.05700001,2.788469,0.10617285,0.16403638,0.192,-0.126880258,1.0931174,717.6212123,0.172093408,0.061044946,0.2048949,0.08576757,0.5255102,0.168284002,0.30617285,-0.089892454,0.083638988,0.31755915,0.70592207,-2.179487,3.0742447,-0.289456,0.1568,8.1157465,-0.163600616,0.718802802,1.391202144,1.385399973,6.6250415,1.4820416,8.232152493,0.321865896,0.19278298,0.039231833,56.117393,0.055741392,0.21186034,384,0.435766969,-4.27344045,0.36650085,0.66504854
-0.073303156,2.096091194,1.933408,-15.14643012,-3.679669378,-11.46676074,42.19388836,0.749241308,-0.040053621,0.24204947,0.3478,0.78361344,5.363405,0.043899983,2.5733213,0.054113504,0.1884705,0.205,0.046883402,1.034674,719.76407,0.14465229,0.005609341,0.31199998,0.03381805,0.42737895,0.136619998,0.41237116,-0.13336849,0.060761061,0.33225283,0.55387783,-1.3225805,3.818205,-0.4275766,0.1198,11.243242,-0.514120575,0.320898767,3.116247565,1.066000035,19.214273,1.457421,9.341128892,0.311899127,0.13913067,0.004139544,297.67636,-0.02357674,0.35475743,215,0.382517657,-7.787091361,0.15706211,0.80468756
-0.015019683,1.248605643,0.5407924,-18.02502215,-6.216376308,-11.80864584,73.40698624,0.488099623,-0.076670645,0.3886071,0.2725,0.6190777,2.8563356,0.013700008,3.787598,0.013690999,0.10783762,0.2251,0.054561404,1.7866908,716.9526093,0.118743405,-0.012140008,0.12101595,0.35572958,0.8081587,0.170016997,-0.02512233,-0.27852225,0.10808609,0.24577862,0.68120694,0.8361703,4.527481,-0.3865106,0.1814,17.664772,-0.310250356,0.52642584,1.8996028,1.559019968,4.756422,1.8212851,13.95730216,0.32528065,0.16393533,-0.003305433,346.59293,-0.05944956,0.09254101,210,0.385617255,-5.592269533,0.55050236,0.41132334
-0.03966667,1.489823513,0.9736115,-16.08265999,-6.979582734,-9.103077256,63.53568085,0.667973966,-0.079584535,0.29343632,0.3318,0.6813633,3.2319298,0.019199997,3.071589,-0.03361631,0.1855549,0.2386,0.103061064,1.1019248,719.3469557,0.129622196,-0.03786704,0.22108497,0.07990398,0.5776529,0.148216995,0.1777874,-0.25061625,0.078620374,0.21518989,0.56495464,-3.5888884,3.937505,-0.44693753,0.1423,12.668936,-0.132036275,0.766727837,1.304243764,1.183719978,9.894092,1.5603069,10.37674666,0.310730866,0.17120527,-0.022026476,275.3252,-0.06329122,0.29863483,226,0.370949404,-2.123494522,0.27838257,0.716545
-0.015237527,1.213802528,0.54596144,-32.36387815,-9.94229439,-22.42158376,222.9219865,0.592465978,-0.100055635,0.3016738,0.2562,0.6829348,3.3739176,0.03230001,3.460264,-0.07940607,0.16392544,0.2253,0.150927355,1.1846591,714.1554867,0.116799909,0.03693199,0.14802548,0.14470169,0.5673212,0.130125003,0.12427464,-0.3665713,0.070459492,0.23113583,0.63111115,8.558817,5.890603,-0.48811096,0.1426,22.929556,-0.385593139,0.443425161,2.255171984,1.46406,7.0735145,1.84,7.651187823,0.311848048,0.10885806,0.019242244,141.51111,0.002732345,0.34784362,214,0.371006743,-12.47928937,0.32189542,0.59826946
-0.027687265,1.382876687,0.92321426,-20.06504018,-5.181723143,-14.88331704,77.12122834,0.646045975,-0.083609568,0.26741657,0.2946,0.71553063,3.6410334,0.03489998,3.1610563,-0.081081085,0.19422941,0.2197,0.160038666,1.0778247,719.2240673,0.120658188,0.008669185,0.22840369,0.068965524,0.53111684,0.124463996,0.21684098,-0.30373165,0.061648115,0.23450589,0.5426812,-2.4561398,5.0433707,-0.49761415,0.1173,18.299604,-0.483507325,0.348156471,2.872271757,1.226940027,10.605002,1.5915874,10.76601078,0.305443746,0.103725806,0.005472439,198.0058,-0.064494304,0.37793308,195,0.321737114,-9.701593894,0.28321317,0.73354733
-0.013275832,1.26160719,0.57327026,-24.00310042,-8.163539935,-15.83956049,129.3068846,0.530328635,-0.067865327,0.41417912,0.241,0.5324015,1.2916608,0.031499997,2.5811758,-0.06781567,0.14750196,0.2119,0.052320886,1.2470237,723.6283711,0.122420698,0.045886036,0.19582392,0.1583214,0.8585209,0.143467999,0.06921157,-0.17574257,0.094521972,0.151585,0.553123,3.811595,1.9714247,-0.35920462,0.1244,8.173403,-0.319792878,0.515389296,1.940280885,1.348380023,9.4408045,1.2452452,36.4679538,0.311527634,0.13897929,0.017721504,305.74033,0.00083,0.14320096,364,0.263592875,-7.676020555,0.3780645,0.6891386
-0.057894748,2.200592984,2.2893214,-24.11173527,-8.690048874,-15.42168639,134.0152085,0.67774636,-0.033781377,0.25518396,0.3498,0.7598587,5.706877,0.022500008,3.2716098,0.085667886,0.17293137,0.1775,0.00112411,1.0973225,721.1029421,0.121515004,-0.08775565,0.22371595,0.08282097,0.47643977,0.131770997,0.26603985,-0.19216515,0.062032304,0.30315968,0.64330864,-2.8174596,5.6267276,-0.39873913,0.1337,18.818487,-0.279185112,0.56349537,1.774637475,1.38650004,2.394807,1.7522935,8.401976608,0.31664265,0.1305629,-0.056931086,112.772125,-0.14522584,0.27736813,214,0.390227665,-6.731637521,0.31884053,0.6405024
-0.04413199,1.493403558,0.87356377,-25.86931407,-11.00108125,-14.86823283,163.5666373,0.674096885,-0.088197117,0.3188929,0.3147,0.66241556,2.6828642,0.056199998,2.881431,-0.023028214,0.17137943,0.2576,0.070196509,1.1272341,714.6455428,0.160430397,0.09157677,0.1835516,0.10825489,0.57395405,0.164611,0.17386484,-0.25273177,0.091795081,0.221902,0.6124181,-4.476748,3.5412104,-0.4169417,0.1697,10.6534605,-0.149487983,0.739905097,1.351524681,1.252519888,14.428767,1.6009433,7.05473752,0.316661826,0.16940755,0.050071057,304.48874,0.056243997,0.29189384,337,0.443171316,-3.86715158,0.32157394,0.6930185
-0.024183009,1.304054178,0.62767273,-26.80693074,-11.89859497,-14.90833577,177.3882491,0.607947344,-0.096394614,0.33722526,0.2868,0.64985836,2.8018715,0.041300014,3.1465607,-0.036973823,0.15133499,0.2462,0.090802828,1.226738,713.3157575,0.13943151,0.06936888,0.14912485,0.16966787,0.6154755,0.155636002,0.11506437,-0.29982173,0.090037251,0.2275,0.64010143,6.0666704,4.276625,-0.42973286,0.1693,14.686212,-0.112274726,0.798116916,1.252949261,1.41024006,4.7877083,1.7240326,7.046642047,0.317294421,0.15163116,0.032807235,112.73966,0.015341753,0.27260035,326,0.421267769,-3.009740801,0.41096818,0.59309024
-0.03926888,2.0673639,2.1109495,-23.82244266,-7.635977903,-16.18646476,123.5994872,0.608709848,-0.0319309,0.31432974,0.2944,0.67971534,3.4999912,-0.001999974,2.8148909,0.08086957,0.16790353,0.1677,-0.019755998,1.1211313,719.2115814,0.101489418,-0.09151849,0.22677393,0.08677371,0.58085275,0.125923004,0.20413187,-0.12867057,0.069093296,0.24485128,0.6144279,-3.4148924,4.2098494,-0.34536698,0.1243,16.216677,-0.358925698,0.471750813,2.119763175,1.413540083,1.4422498,1.5232843,12.01146953,0.319060169,0.15253136,-0.051689472,130.01218,-0.11820649,0.18830805,229,0.323593185,-8.550486859,0.28698754,0.6855956
0.01239935,0.826229494,-0.4857302,-29.93396248,-8.991980191,-20.94198229,188.3098899,0.470685619,-0.121552561,0.42908928,0.2204,0.5730577,2.1519294,0.020699993,3.0614188,-0.10978723,0.10921777,0.2472,0.147160245,1.6697819,712.7552157,0.110283796,0.10186353,0.116531156,0.3225,0.79286164,0.146194997,0.018279567,-0.3475715,0.096663436,0.22509703,0.62100625,1.1717172,4.186176,-0.44603685,0.1569,18.96772,-0.399212169,0.42937579,2.328962235,1.533440056,5.750523,1.656811,12.5582718,0.312907189,0.13347414,0.028424973,49.985256,0.001361117,0.22250001,367,0.339100742,-11.95000209,0.49519232,0.48151127
-0.030788222,1.357011564,0.84648937,-29.7621237,-11.13071218,-18.63141153,207.3808791,0.664223009,-0.089031646,0.24420191,0.3318,0.74940336,4.9513702,0.002099991,3.8662026,-0.014023756,0.18328418,0.2349,0.200904134,1.1134752,715.5909106,0.107975691,-0.017799923,0.24980046,0.08794228,0.49307075,0.132463994,0.18543045,-0.32643464,0.061807009,0.26056337,0.5148541,-7.3999987,6.6725345,-0.5327896,0.1371,22.757624,-0.252021644,0.597416474,1.673874163,1.107980049,10.012145,1.9148045,8.740936341,0.311466286,0.13635139,-0.011129886,79.4331,-0.11633522,0.35186964,293,0.388585164,-7.500699351,0.27909175,0.6213018
-0.009882323,1.131986556,0.30886397,-24.46043367,-6.958589722,-17.50184395,121.7881514,0.573503252,-0.103873528,0.35815197,0.2934,0.61467326,2.4877255,0.010500014,2.9468975,-0.10833591,0.15319932,0.2423,0.120329563,1.2240639,719.4866462,0.114367009,-0.06007766,0.15435924,0.14518696,0.6932773,0.143855002,0.10223268,-0.30851454,0.08661349,0.20025592,0.60330576,6.0192327,3.6581798,-0.44183278,0.1428,13.967849,-0.431033005,0.397591805,2.515142385,1.400459909,0.92740995,1.5223881,13.59348519,0.306626534,0.16179445,-0.027117345,0.0,-0.107361905,0.28390595,187,0.334642419,-10.54325423,0.2815534,0.63131315
-0.054500286,1.891735545,1.772604,-20.3604329,-6.801467349,-13.55896555,92.22086148,0.693483262,-0.04898274,0.2531811,0.305,0.7479327,3.8184307,0.043799996,3.0437443,-0.04212859,0.19170657,0.1986,0.063388029,1.0632347,719.6493208,0.134572096,0.052150995,0.25656438,0.05938333,0.55370367,0.132093996,0.28193837,-0.2045105,0.062052237,0.27422005,0.58152735,-1.8764045,3.6273386,-0.43808833,0.108,11.83471,-0.331893641,0.501621405,1.993535344,1.228720054,15.123301,1.3917526,13.78077795,0.306128004,0.115212895,0.035123263,270.0,0.00491797,0.32543713,184,0.292069575,-6.757498202,0.050043896,0.73913044
0.010144,0.376947044,-2.551307,-30.36547423,-11.92145585,-18.44401838,219.8795507,0.339040467,-0.069242637,0.77340823,0.1392,0.3040293,0.92153305,-0.010800004,1.1520969,-0.054196633,0.046626113,0.1468,0.0573118,1.5000001,705.8289476,0.058234396,-0.4158112,0.14374757,0.14115648,0.7464503,0.081734,0.16228887,-0.14181818,0.071853369,0.18338108,0.48643008,-2.8444455,1.9645501,-0.2798605,0.0986,18.394665,-0.214801932,0.646358922,1.54712802,1.660360011,2.3979568,1.1937046,10.27027159,0.319257665,0.10295109,-0.076524004,67.25951,-0.23275866,0.19782014,157,0.226404887,-6.522562534,0.09442381,0.7744565
